Order ID,Order Date,Ship Date,Ship Mode,Segment,City,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-1873,2023-05-11,2023-05-17,First Class,Consumer,Boston,East,Furniture,Tables,2739.51,4,0.1,356.91
ORD-1874,2023-01-16,2023-01-17,Same Day,Home Office,Seattle,West,Office Supplies,Paper,1523.68,2,0.2,0.95
ORD-1875,2022-12-23,2022-12-30,Standard Class,Consumer,Miami,South,Technology,Copiers,2721.49,6,0.4,-157.24
ORD-1876,2021-11-30,2021-12-05,First Class,Home Office,Dallas,South,Technology,Accessories,2190.66,7,0.2,226.79
ORD-1877,2021-02-03,2021-02-08,Standard Class,Home Office,New York,East,Furniture,Chairs,4663.83,10,0.0,927.74
ORD-1878,2023-05-12,2023-05-14,Second Class,Corporate,Miami,South,Office Supplies,Paper,1129.94,2,0.3,-95.51
ORD-1879,2023-03-22,2023-03-23,First Class,Corporate,Newark,East,Technology,Copiers,4699.29,5,0.1,480.59
ORD-1880,2023-04-30,2023-05-01,First Class,Corporate,Houston,South,Office Supplies,Binders,97.34,9,0.1,18.22
ORD-1881,2023-03-13,2023-03-15,Same Day,Consumer,San Francisco,West,Office Supplies,Envelopes,3089.01,10,0.3,-4.43
ORD-1882,2022-10-14,2022-10-19,Standard Class,Home Office,Atlanta,South,Office Supplies,Binders,809.05,3,0.1,-16.28
ORD-1883,2022-10-23,2022-10-25,Second Class,Consumer,Dallas,South,Office Supplies,Storage,484.41,10,0.0,87.79
ORD-1884,2021-09-25,2021-09-29,First Class,Consumer,New York,East,Office Supplies,Envelopes,3179.63,4,0.2,-298.99
ORD-1885,2021-04-16,2021-04-19,Standard Class,Consumer,Seattle,West,Office Supplies,Envelopes,433.16,10,0.1,59.88
ORD-1886,2021-10-18,2021-10-21,First Class,Consumer,Houston,South,Office Supplies,Paper,1324.73,8,0.1,-29.37
ORD-1887,2023-04-28,2023-04-29,Same Day,Corporate,Houston,South,Furniture,Furnishings,2442.86,7,0.0,276.26
ORD-1888,2021-01-21,2021-01-23,First Class,Corporate,Miami,South,Furniture,Tables,3305.14,2,0.4,-309.22
ORD-1889,2023-12-05,2023-12-11,Standard Class,Home Office,Dallas,South,Office Supplies,Paper,1287.42,1,0.0,138.85
ORD-1890,2022-03-21,2022-03-22,First Class,Corporate,Los Angeles,West,Furniture,Bookcases,1651.15,3,0.1,-41.22
ORD-1891,2022-08-26,2022-08-30,Second Class,Corporate,Miami,South,Furniture,Chairs,3731.07,7,0.3,-444.67
ORD-1892,2021-07-30,2021-08-04,Same Day,Corporate,Denver,West,Furniture,Bookcases,3969.9,4,0.4,-1018.38
ORD-1893,2021-08-09,2021-08-14,Standard Class,Corporate,Miami,South,Technology,Accessories,1927.57,6,0.1,231.58
ORD-1894,2022-08-25,2022-08-30,Standard Class,Consumer,Denver,West,Furniture,Bookcases,4136.9,1,0.4,-1010.74
ORD-1895,2022-05-18,2022-05-19,Standard Class,Consumer,Minneapolis,North,Technology,Computers,1091.62,6,0.2,-41.93
ORD-1896,2022-03-14,2022-03-18,Standard Class,Corporate,Minneapolis,North,Office Supplies,Paper,2846.0,9,0.2,340.45
ORD-1897,2021-07-30,2021-08-04,Same Day,Home Office,Detroit,North,Office Supplies,Binders,1404.68,2,0.4,-92.88
ORD-1898,2022-02-08,2022-02-09,Same Day,Consumer,Dallas,South,Technology,Accessories,4017.57,5,0.3,-948.0
ORD-1899,2023-02-24,2023-02-26,Standard Class,Corporate,Philadelphia,East,Technology,Computers,2890.54,10,0.2,-418.11
ORD-1900,2023-12-29,2024-01-03,Same Day,Home Office,Chicago,North,Furniture,Furnishings,214.82,2,0.0,15.22
ORD-1901,2023-03-31,2023-04-01,Same Day,Corporate,Minneapolis,North,Technology,Accessories,2791.12,1,0.2,-5.18
ORD-1902,2021-07-30,2021-07-31,Same Day,Consumer,Miami,South,Technology,Phones,1135.59,6,0.0,104.04
ORD-1903,2021-01-11,2021-01-17,Standard Class,Consumer,Seattle,West,Furniture,Tables,4342.71,1,0.2,499.39
ORD-1904,2023-02-17,2023-02-20,Second Class,Corporate,Minneapolis,North,Furniture,Bookcases,3499.35,2,0.1,437.54
ORD-1905,2021-09-08,2021-09-13,First Class,Corporate,Denver,West,Office Supplies,Envelopes,2647.39,8,0.4,-547.01
ORD-1906,2022-08-30,2022-09-05,Second Class,Home Office,Miami,South,Furniture,Chairs,432.32,4,0.4,-42.95
ORD-1907,2022-03-12,2022-03-13,Same Day,Consumer,New York,East,Furniture,Furnishings,3359.08,4,0.3,-14.94
ORD-1908,2023-07-19,2023-07-25,Second Class,Corporate,Minneapolis,North,Furniture,Bookcases,786.91,3,0.4,-250.47
ORD-1909,2022-01-20,2022-01-21,Standard Class,Consumer,Atlanta,South,Technology,Computers,1403.64,10,0.1,218.8
ORD-1910,2021-02-03,2021-02-07,Same Day,Corporate,Dallas,South,Furniture,Chairs,951.41,9,0.0,183.5
ORD-1911,2023-06-03,2023-06-05,Standard Class,Corporate,Minneapolis,North,Furniture,Chairs,770.09,6,0.4,-169.99
ORD-1912,2023-02-23,2023-03-01,Second Class,Home Office,Chicago,North,Technology,Phones,4641.54,7,0.1,177.32
ORD-1913,2021-08-12,2021-08-18,Standard Class,Consumer,Milwaukee,North,Office Supplies,Envelopes,268.36,4,0.1,63.79
ORD-1914,2021-05-15,2021-05-20,Same Day,Corporate,Boston,East,Office Supplies,Storage,523.14,7,0.1,112.36
ORD-1915,2022-02-26,2022-02-28,First Class,Home Office,Newark,East,Furniture,Bookcases,3932.92,10,0.2,161.52
ORD-1916,2022-09-18,2022-09-25,Second Class,Consumer,Newark,East,Furniture,Tables,4535.21,2,0.1,4.85
ORD-1917,2023-08-30,2023-09-03,Second Class,Home Office,Chicago,North,Technology,Computers,1683.59,2,0.1,407.95
ORD-1918,2021-01-03,2021-01-07,First Class,Consumer,Newark,East,Office Supplies,Storage,4368.63,1,0.3,-948.8
ORD-1919,2022-09-16,2022-09-23,First Class,Home Office,Los Angeles,West,Furniture,Chairs,3686.21,6,0.3,-378.95
ORD-1920,2021-01-28,2021-02-04,Same Day,Consumer,Atlanta,South,Technology,Accessories,1776.08,10,0.2,208.53
ORD-1921,2023-04-21,2023-04-28,Second Class,Home Office,Detroit,North,Office Supplies,Paper,1116.87,1,0.1,63.84
ORD-1922,2022-02-01,2022-02-05,Same Day,Home Office,Houston,South,Technology,Computers,3200.89,9,0.2,362.16
ORD-1923,2023-03-12,2023-03-17,First Class,Home Office,Seattle,West,Technology,Accessories,2098.13,1,0.2,-120.02
ORD-1924,2022-08-14,2022-08-15,Same Day,Home Office,Philadelphia,East,Technology,Copiers,4847.96,3,0.3,136.57
ORD-1925,2022-09-14,2022-09-18,Second Class,Corporate,San Francisco,West,Office Supplies,Storage,1455.53,1,0.2,-211.52
ORD-1926,2021-01-11,2021-01-15,First Class,Corporate,Philadelphia,East,Furniture,Furnishings,1774.23,3,0.0,115.27
ORD-1927,2022-02-07,2022-02-11,Same Day,Corporate,San Francisco,West,Furniture,Bookcases,2934.42,1,0.0,402.72
ORD-1928,2023-03-29,2023-03-30,Same Day,Home Office,Denver,West,Office Supplies,Envelopes,4467.31,3,0.2,130.05
ORD-1929,2022-05-28,2022-05-30,First Class,Home Office,Detroit,North,Office Supplies,Binders,2093.24,2,0.1,84.4
ORD-1930,2023-06-14,2023-06-15,First Class,Corporate,Atlanta,South,Office Supplies,Binders,710.28,9,0.3,-29.66
ORD-1931,2023-04-21,2023-04-25,Standard Class,Consumer,Milwaukee,North,Technology,Copiers,157.81,7,0.4,-53.98
ORD-1932,2022-08-24,2022-08-25,Same Day,Home Office,Detroit,North,Furniture,Bookcases,3781.57,1,0.3,-802.52
ORD-1933,2022-07-08,2022-07-15,First Class,Home Office,Houston,South,Furniture,Chairs,4931.14,2,0.0,739.89
ORD-1934,2021-09-06,2021-09-12,Second Class,Home Office,Houston,South,Office Supplies,Storage,2931.4,1,0.4,-375.78
ORD-1935,2022-04-03,2022-04-09,Standard Class,Corporate,San Francisco,West,Office Supplies,Envelopes,3205.55,5,0.1,129.08
ORD-1936,2021-11-10,2021-11-15,Standard Class,Corporate,Los Angeles,West,Furniture,Chairs,4401.9,4,0.4,-1412.75
ORD-1937,2021-04-24,2021-04-25,First Class,Home Office,Newark,East,Office Supplies,Envelopes,1513.62,4,0.3,67.82
ORD-1938,2021-10-27,2021-11-02,Second Class,Home Office,Atlanta,South,Office Supplies,Paper,127.86,4,0.1,25.0
ORD-1939,2022-08-16,2022-08-22,Same Day,Corporate,Seattle,West,Technology,Copiers,518.1,5,0.4,-104.71
ORD-1940,2021-10-31,2021-11-01,First Class,Consumer,Newark,East,Technology,Copiers,1431.44,1,0.0,313.86
ORD-1941,2023-08-17,2023-08-23,Second Class,Corporate,Dallas,South,Furniture,Bookcases,2302.58,6,0.0,793.3
ORD-1942,2021-11-07,2021-11-10,First Class,Home Office,Dallas,South,Office Supplies,Paper,3286.55,3,0.4,-815.76
ORD-1943,2023-02-11,2023-02-15,First Class,Consumer,Milwaukee,North,Technology,Phones,3037.09,9,0.1,372.99
ORD-1944,2021-05-19,2021-05-20,Same Day,Home Office,Milwaukee,North,Office Supplies,Storage,167.02,2,0.1,3.26
ORD-1945,2021-08-04,2021-08-06,Standard Class,Consumer,Dallas,South,Technology,Computers,3646.25,7,0.3,-84.8
ORD-1946,2023-06-24,2023-07-01,Standard Class,Home Office,Chicago,North,Furniture,Chairs,1884.12,6,0.0,616.23
ORD-1947,2022-02-05,2022-02-08,Same Day,Home Office,Dallas,South,Technology,Computers,2465.69,3,0.2,-203.05
ORD-1948,2022-02-21,2022-02-22,Standard Class,Corporate,Los Angeles,West,Furniture,Chairs,4053.84,7,0.0,639.97
ORD-1949,2022-03-01,2022-03-06,Second Class,Consumer,San Francisco,West,Office Supplies,Envelopes,4141.33,10,0.4,-1012.01
ORD-1950,2021-06-10,2021-06-12,Second Class,Consumer,Houston,South,Technology,Copiers,3916.29,8,0.2,-468.88
ORD-1951,2022-05-30,2022-06-03,First Class,Consumer,Minneapolis,North,Furniture,Tables,3522.3,3,0.0,1098.02
ORD-1952,2021-04-27,2021-05-02,Standard Class,Consumer,Denver,West,Office Supplies,Storage,3493.64,5,0.0,785.48
ORD-1953,2022-11-17,2022-11-24,Standard Class,Consumer,Detroit,North,Technology,Accessories,315.77,6,0.1,36.04
ORD-1954,2021-05-25,2021-05-29,Same Day,Consumer,Miami,South,Furniture,Chairs,2998.78,9,0.4,-213.49
ORD-1955,2021-03-14,2021-03-18,Second Class,Consumer,Chicago,North,Office Supplies,Paper,2547.87,5,0.2,-52.35
ORD-1956,2021-02-07,2021-02-12,Same Day,Home Office,Newark,East,Furniture,Tables,2421.22,3,0.3,-49.14
ORD-1957,2023-06-16,2023-06-17,Same Day,Consumer,Houston,South,Office Supplies,Binders,4487.79,6,0.2,-199.54
ORD-1958,2022-04-11,2022-04-15,Second Class,Consumer,Los Angeles,West,Furniture,Chairs,3742.43,1,0.4,-672.09
ORD-1959,2022-01-05,2022-01-08,First Class,Consumer,Newark,East,Furniture,Tables,237.72,4,0.2,7.3
ORD-1960,2021-06-06,2021-06-09,Second Class,Corporate,Houston,South,Technology,Phones,4693.08,6,0.1,462.17
ORD-1961,2023-12-15,2023-12-18,First Class,Corporate,Detroit,North,Technology,Accessories,1607.92,1,0.4,-319.92
ORD-1962,2021-10-08,2021-10-15,Second Class,Consumer,Dallas,South,Technology,Phones,4880.17,9,0.1,202.44
ORD-1963,2022-04-27,2022-05-03,Same Day,Consumer,Chicago,North,Office Supplies,Binders,2212.58,1,0.3,79.46
ORD-1964,2021-06-23,2021-06-24,Same Day,Corporate,Minneapolis,North,Technology,Copiers,1409.88,1,0.4,-331.07
ORD-1965,2023-02-16,2023-02-18,Standard Class,Home Office,Dallas,South,Furniture,Tables,3306.43,5,0.4,-1105.41
ORD-1966,2022-03-20,2022-03-27,Standard Class,Consumer,Minneapolis,North,Furniture,Bookcases,156.18,7,0.4,-34.32
ORD-1967,2023-05-19,2023-05-24,Same Day,Home Office,Atlanta,South,Office Supplies,Storage,3601.72,7,0.4,-979.56
ORD-1968,2022-07-16,2022-07-17,Same Day,Consumer,Seattle,West,Furniture,Chairs,4994.05,10,0.4,-1304.71
ORD-1969,2021-01-26,2021-01-27,Same Day,Corporate,Minneapolis,North,Technology,Accessories,1548.34,3,0.2,156.07
ORD-1970,2021-03-17,2021-03-20,Standard Class,Corporate,Newark,East,Technology,Phones,2411.44,1,0.4,-686.41
ORD-1971,2022-06-13,2022-06-20,Second Class,Home Office,Detroit,North,Furniture,Furnishings,3937.94,3,0.2,436.0
ORD-1972,2021-08-23,2021-08-29,First Class,Consumer,San Francisco,West,Furniture,Chairs,211.74,10,0.4,-19.44
ORD-1973,2021-02-03,2021-02-09,Second Class,Corporate,Seattle,West,Furniture,Bookcases,4227.76,1,0.2,51.29
ORD-1974,2023-11-13,2023-11-14,Standard Class,Home Office,New York,East,Furniture,Furnishings,1200.15,7,0.2,25.33
ORD-1975,2022-10-31,2022-11-05,Same Day,Corporate,Houston,South,Technology,Computers,3945.06,6,0.2,562.29
ORD-1976,2022-08-19,2022-08-21,First Class,Home Office,New York,East,Furniture,Bookcases,4561.13,4,0.0,373.42
ORD-1977,2021-11-04,2021-11-08,Same Day,Home Office,Chicago,North,Furniture,Furnishings,3817.81,4,0.0,1284.9
ORD-1978,2023-12-11,2023-12-16,First Class,Consumer,Newark,East,Office Supplies,Paper,2216.27,10,0.2,-202.77
ORD-1979,2023-07-23,2023-07-26,Same Day,Corporate,Detroit,North,Furniture,Bookcases,3745.98,8,0.0,966.17
ORD-1980,2023-09-19,2023-09-24,Second Class,Corporate,Philadelphia,East,Technology,Phones,1167.14,3,0.3,-211.34
ORD-1981,2022-12-01,2022-12-04,Same Day,Home Office,Seattle,West,Office Supplies,Storage,607.46,3,0.3,-75.14
ORD-1982,2021-12-08,2021-12-09,Standard Class,Consumer,Los Angeles,West,Furniture,Furnishings,2104.76,8,0.4,-287.48
ORD-1983,2021-05-30,2021-06-01,First Class,Consumer,Boston,East,Technology,Phones,2584.19,7,0.4,-192.3
ORD-1984,2021-09-01,2021-09-04,Standard Class,Home Office,Miami,South,Office Supplies,Binders,4489.18,10,0.2,123.2
ORD-1985,2023-04-18,2023-04-24,Second Class,Home Office,Newark,East,Furniture,Bookcases,2259.77,8,0.3,-368.82
ORD-1986,2021-01-16,2021-01-21,Second Class,Home Office,San Francisco,West,Office Supplies,Paper,2973.38,8,0.3,-404.94
ORD-1987,2023-10-08,2023-10-11,Same Day,Corporate,Minneapolis,North,Furniture,Tables,260.47,10,0.4,-21.05
ORD-1988,2021-10-21,2021-10-22,First Class,Consumer,Detroit,North,Technology,Accessories,4073.66,5,0.1,322.48
ORD-1989,2022-08-13,2022-08-16,First Class,Home Office,Chicago,North,Technology,Computers,2443.45,5,0.1,526.82
ORD-1990,2021-07-16,2021-07-18,Standard Class,Home Office,Boston,East,Furniture,Bookcases,2769.77,1,0.4,-342.18
ORD-1991,2023-01-27,2023-01-29,Second Class,Corporate,Los Angeles,West,Furniture,Furnishings,1423.55,8,0.4,-316.1
ORD-1992,2023-06-05,2023-06-09,First Class,Consumer,Milwaukee,North,Furniture,Chairs,1330.02,2,0.1,329.74
ORD-1993,2021-11-17,2021-11-22,Standard Class,Home Office,Seattle,West,Office Supplies,Paper,1689.98,9,0.3,-102.77
ORD-1994,2023-12-04,2023-12-07,Standard Class,Consumer,Chicago,North,Furniture,Furnishings,968.19,1,0.4,-146.84
ORD-1995,2022-02-05,2022-02-08,First Class,Consumer,San Francisco,West,Office Supplies,Envelopes,2361.17,8,0.3,-13.79
ORD-1996,2021-01-07,2021-01-11,Standard Class,Corporate,San Francisco,West,Office Supplies,Paper,354.96,3,0.4,-59.15
ORD-1997,2022-12-16,2022-12-20,First Class,Home Office,Detroit,North,Office Supplies,Envelopes,2661.7,4,0.1,567.92
ORD-1998,2023-09-13,2023-09-16,Same Day,Corporate,Miami,South,Technology,Copiers,500.74,5,0.0,169.69
ORD-1999,2021-12-27,2021-12-31,Second Class,Corporate,Chicago,North,Furniture,Furnishings,4782.45,7,0.0,737.81
